f1,accuracy,recall,precision,auc,exp_idx,epsilon,gen_idx,engine,similarity
0.33346539883782356,0.3800135126834961,0.656526261050442,0.22349088334218445,0.47542578663339535,0,0.001,1,synth_pop,0.5980211500465793
0.3386346004654771,0.3716602174313617,0.6809672386895476,0.22534847702632937,0.4779550594971125,0,0.001,2,synth_pop,0.597949489675788
0.3339299411915111,0.35999017259382105,0.6791471658866355,0.2213934565180539,0.4697659969124941,0,0.001,3,synth_pop,0.5963422499308989
0.33472213319658994,0.3625084454271851,0.6788871554862195,0.22211824755423223,0.4719301783731985,0,0.001,4,synth_pop,0.599075581216793
0.17635036496350362,0.4801916344204901,0.23556942277691106,0.14092393840410639,0.39410219673764835,1,0.001,0,synth_pop,0.41536398349764037
0.15911251980982566,0.5111479638842823,0.19578783151326054,0.13400961025093433,0.4014354936883442,1,0.001,1,synth_pop,0.41617784056591217
0.18532603654577498,0.4605368220625269,0.25975039001560063,0.14405191059841385,0.3899880418216327,1,0.001,2,synth_pop,0.41661803998648694
0.1506620892594409,0.4681530618512376,0.1996879875195008,0.12096393132776816,0.37339223765975166,1,0.001,3,synth_pop,0.4162239079471352
0.18150087260034906,0.5102880658436214,0.2298491939677587,0.14995759117896523,0.4127121771642076,1,0.001,4,synth_pop,0.41631604270958106
0.23464658169177288,0.6754499109391315,0.21060842433697347,0.2648790058862001,0.5154024954725571,2,0.001,0,synth_pop,0.5708413951250474
0.07090576395242452,0.7505067256311038,0.04030161206448258,0.2946768060836502,0.5246899059717918,2,0.001,1,synth_pop,0.5708772253104429
0.04625346901017576,0.7466986057367484,0.026001040041601663,0.20920502092050208,0.500122509122319,2,0.001,2,synth_pop,0.5689884626803026
0.05918788713007571,0.748111295374977,0.033541341653666144,0.25146198830409355,0.5112114665527513,2,0.001,3,synth_pop,0.5687222955887924
0.14811942613416051,0.7301148578097169,0.09932397295891836,0.29115853658536583,0.5170329708242611,2,0.001,4,synth_pop,0.5709744786708025
0.12937171154441351,0.6544438302315583,0.10868434737389496,0.15978593272171254,0.46142814188643133,3,0.001,0,synth_pop,0.454603155103754
0.14566879779365677,0.581413918064001,0.15106604264170567,0.14064391188574196,0.42637661758983425,3,0.001,1,synth_pop,0.45558592590317654
0.030152418820410868,0.6404397764265094,0.023660946437857513,0.041552511415525115,0.4198965771256504,3,0.001,2,synth_pop,0.45486420359735064
0.13488231744115875,0.6478103310607457,0.11622464898595944,0.16067577282530554,0.4591771857444462,3,0.001,3,synth_pop,0.4549051523806599
0.06984644652806088,0.579571279405442,0.06682267290691628,0.07315684600056932,0.39281669779054934,3,0.001,4,synth_pop,0.4558469743967732
0.04875038568343104,0.6212763343774952,0.041081643265730626,0.05993930197268589,0.4209027034181488,4,0.001,0,synth_pop,0.5472497773409907
0.031751281627253186,0.6403783551378908,0.0249609984399376,0.04361653793730123,0.4277619596943105,4,0.001,1,synth_pop,0.5442963463448093
0.08008793969849247,0.6401940912720349,0.06630265210608424,0.10111022997620936,0.44199732524886043,4,0.001,2,synth_pop,0.546435920272719
0.05244530244530245,0.6382286100362385,0.042381695267810715,0.06877637130801688,0.4320258375272687,4,0.001,3,synth_pop,0.5459957208521442
0.05634422801804776,0.473312450095203,0.06656266250650027,0.04884564014501049,0.3325294652316853,4,0.001,4,synth_pop,0.5463233111186184
0.3511794068709014,0.5928382777470671,0.4664586583463339,0.2815884476534296,0.5525436900065468,0,0.01,0,synth_pop,0.4983262184822334
0.3286305651769874,0.5118850193477059,0.5057202288091524,0.2433988236766362,0.5089604999559855,0,0.01,1,synth_pop,0.49861797856331197
0.3902137431549196,0.5759474233769425,0.5743629745189808,0.2954788657035848,0.5756077416397821,0,0.01,2,synth_pop,0.49796791662827716
0.3469647935667353,0.590995639088508,0.45995839833593344,0.2785388127853881,0.5448307695074187,0,0.01,3,synth_pop,0.4982801511010105
0.36661150946865234,0.5768073214176034,0.5184607384295372,0.2835608646188851,0.5679564938930489,0,0.01,4,synth_pop,0.498571911182089
0.35438381361128146,0.48258706467661694,0.6011440457618304,0.2512497283199305,0.531792026807731,1,0.01,0,synth_pop,0.5718036915328154
0.3425480769230769,0.46244088200970457,0.592823712948518,0.24086203253750263,0.519573430303517,1,0.01,1,synth_pop,0.5711587481956942
0.3603876438522108,0.48111295374976965,0.6188247529901196,0.2542191839350566,0.532049998525876,1,0.01,2,synth_pop,0.5726431415906554
0.3495702005730659,0.4562373318592224,0.6185647425897036,0.2436251920122888,0.5130174567658219,1,0.01,3,synth_pop,0.5709949530624571
0.35757161309930857,0.4806830047294392,0.6118044721788871,0.25260332796564683,0.5294783628900444,1,0.01,4,synth_pop,0.5704114329002999
0.11851015801354403,0.42435968306615074,0.16380655226209048,0.09283819628647215,0.32639426525995496,2,0.01,0,synth_pop,0.6465556954638986
0.11650668172407304,0.4233769424482526,0.1609464378575143,0.09129793510324484,0.32792480336125385,2,0.01,1,synth_pop,0.6492992639456201
0.12252521479267837,0.4228855721393035,0.1705668226729069,0.09559895074322355,0.3264855250422321,2,0.01,2,synth_pop,0.6473183665530339
0.11870503597122299,0.4281678029605061,0.16302652106084242,0.09333134861565942,0.32381023025400313,2,0.01,3,synth_pop,0.645992649693396
0.1208863743517209,0.42736932620846385,0.16666666666666666,0.09483651427725995,0.3308587807927275,2,0.01,4,synth_pop,0.6460540728683598
0.08519020066477902,0.5435784042749217,0.08996359854394176,0.08089782557867664,0.3767198585008137,3,0.01,0,synth_pop,0.6081303809260566
0.0844261271387536,0.5497205331367853,0.08788351534061363,0.08123047344388368,0.3873832854399821,3,0.01,1,synth_pop,0.6071885589099434
0.08161305808929428,0.5300042994902033,0.08840353614144565,0.07579135086937137,0.36191397555379495,3,0.01,2,synth_pop,0.6069377476121741
0.08784293984394664,0.554818500092132,0.0907436297451898,0.0851219512195122,0.38421434726307424,3,0.01,3,synth_pop,0.6071117799412385
0.08602950291310277,0.5471408390148025,0.09022360894435777,0.08220800758114191,0.37753367955385686,3,0.01,4,synth_pop,0.6067790710768506
0.10424093423478796,0.5524230698360052,0.11024440977639105,0.09885754255071112,0.39967810775157175,4,0.01,0,synth_pop,0.5088602929885445
0.1747331844130057,0.5915484306860758,0.1830473218928757,0.1671415004748338,0.4457440050718233,4,0.01,1,synth_pop,0.5080208429307044
0.10425374969264815,0.5524844911246238,0.11024440977639105,0.09888059701492537,0.3996827392195005,4,0.01,2,synth_pop,0.5075448133247341
0.1286960736791081,0.5583809348320128,0.13806552262090482,0.12051747616886065,0.4267103655597771,4,0.01,3,synth_pop,0.5073349508102741
0.13333333333333333,0.5568454026165469,0.14430577223088922,0.12391158740790355,0.4149683816061931,4,0.01,4,synth_pop,0.5082307054451645
0.06734992679355782,0.6087463914992937,0.059802392095683825,0.07707774798927614,0.42628313093923037,0,0.1,0,synth_pop,0.7181699988739084
0.06202531645569619,0.6358946010687304,0.05096203848153926,0.07922392886014551,0.4407473830115247,0,0.1,1,synth_pop,0.720161133462322
0.04732927653820148,0.6538296173453719,0.036401456058242326,0.06763285024154589,0.44900241526347817,0,0.1,2,synth_pop,0.7186818586652745
0.06542308732089755,0.5753332104907561,0.06292251690067603,0.06813063063063063,0.4051946251553319,0,0.1,3,synth_pop,0.715636292906647
0.041983028137561405,0.6047540077390824,0.036661466458658344,0.04911180773249739,0.4162305350275932,0,0.1,4,synth_pop,0.7180625083177216
0.34473727287608447,0.7541305816596032,0.27379095163806555,0.46531153336279274,0.5829425649884862,1,0.1,0,synth_pop,0.6895519179386383
0.345679012345679,0.755850377740925,0.27301092043681746,0.47106325706594887,0.5840390205877636,1,0.1,1,synth_pop,0.6885230797579927
0.3419655782531768,0.7487255082611634,0.2763910556422257,0.44833403627161533,0.5816338146087163,1,0.1,2,synth_pop,0.689751543257271
0.34541577825159914,0.7548676371230268,0.27379095163806555,0.46779209240337627,0.5867427210156362,1,0.1,3,synth_pop,0.6905551631297154
0.34411764705882353,0.7534549474847982,0.27379095163806555,0.4630606860158311,0.5825293084099722,1,0.1,4,synth_pop,0.688410470603892
0.16198850185999325,0.6955960936060439,0.12454498179927197,0.2316247582205029,0.48684590970289404,2,0.1,0,synth_pop,0.7586837013605234
0.03774297037176826,0.686812849333579,0.026001040041601663,0.06882312456985547,0.4424274244793676,2,0.1,1,synth_pop,0.7583151623107399
0.038629283489096576,0.7156808549843375,0.02418096723868955,0.09597523219814241,0.464743792003389,2,0.1,2,synth_pop,0.7577469979423235
0.029337965643698127,0.6911123395368834,0.019760790431617263,0.05692883895131086,0.45640944978370107,2,0.1,3,synth_pop,0.7597125395411689
0.02936096718480138,0.7238498863706161,0.01768070722828913,0.08651399491094147,0.4679303987599793,2,0.1,4,synth_pop,0.7573477473050584
0.37748934905379966,0.6140900436091149,0.4953198127925117,0.3049463742596446,0.5972962786625658,3,0.1,0,synth_pop,0.6895928667219476
0.32428130906197156,0.582765186413611,0.42381695267810715,0.26260673433220555,0.5281681906600751,3,0.1,1,synth_pop,0.6897259502677028
0.3032089063523248,0.6078864934586328,0.3611544461778471,0.2612866817155756,0.5125042002082174,3,0.1,2,synth_pop,0.6891475487034592
0.43612540945250344,0.6299367360727228,0.6058242329693188,0.34069308378417895,0.6331303014886981,3,0.1,3,synth_pop,0.6881443035123819
0.3927343267789437,0.5769915852834593,0.5790431617264691,0.2971314209472982,0.6029788493509987,3,0.1,4,synth_pop,0.6877194598855482
0.042834890965732085,0.6980529451507893,0.02860114404576183,0.08527131782945736,0.4566790785825241,4,0.1,0,synth_pop,0.6426502052557763
0.03674219228413962,0.7101529390086604,0.0234009360374415,0.08547008547008547,0.4612211685894055,4,0.1,1,synth_pop,0.6452504529959153
0.028716216216216214,0.717462072354278,0.01768070722828913,0.07640449438202247,0.46379954755890274,4,0.1,2,synth_pop,0.6439144989404503
0.027342888643880923,0.7290706959032001,0.01612064482579303,0.0899854862119013,0.4769541710498336,4,0.1,3,synth_pop,0.6421690570518924
0.03887959866220736,0.7175849149315152,0.02418096723868955,0.09914712153518124,0.47456104034269936,4,0.1,4,synth_pop,0.6426911540390856
0.18009967348341638,0.7069590320004914,0.13624544981799272,0.26558540293968574,0.5726965033567165,0,1.0,0,synth_pop,0.8856300482171923
0.20248488918737406,0.7082488790614827,0.15678627145085802,0.285781990521327,0.5826763444482291,0,1.0,1,synth_pop,0.8857989619483431
0.17497812773403326,0.7103986241631349,0.13000520020800832,0.2675227394328518,0.5970405547223095,0,1.0,2,synth_pop,0.8862186869772634
0.15805047867711053,0.7029052269516615,0.11804472178887156,0.239073196419168,0.5896139070331611,0,1.0,3,synth_pop,0.8855276762589191
0.14852566436112125,0.7126712118420244,0.1060842433697348,0.24757281553398058,0.5974123267303029,0,1.0,4,synth_pop,0.88470358199482
0.35014836795252224,0.7040722314354155,0.3374934997399896,0.36378923766816146,0.6421799179968808,1,1.0,0,synth_pop,0.884463007892878
0.33006622516556294,0.689331122166943,0.32397295891835676,0.3363930885529158,0.6409557677039692,1,1.0,1,synth_pop,0.8835928462475559
0.29118773946360155,0.693200663349917,0.2667706708268331,0.32052483598875353,0.6461589553248394,1,1.0,2,synth_pop,0.8858040805462567
0.35141110677591364,0.6936920336588661,0.3512740509620385,0.35154826958105645,0.6471711558450275,1,1.0,3,synth_pop,0.8845346682636692
0.337543951035291,0.6875499047970026,0.3369734789391576,0.33811635794416905,0.6191252965759965,1,1.0,4,synth_pop,0.8849595118905028
0.22028895448190153,0.6917265524230698,0.18434737389495578,0.27363952142030107,0.6106658838126745,2,1.0,0,synth_pop,0.8949100662346569
0.1606714628297362,0.6990356857686875,0.1219448777951118,0.2354417670682731,0.5915356630348849,2,1.0,1,synth_pop,0.8953809772427137
0.15326199516741457,0.6986671580369757,0.11544461778471139,0.22792607802874743,0.5817851580166946,2,1.0,2,synth_pop,0.8948639988534342
0.1329243353783231,0.687488483508384,0.10140405616224649,0.19287833827893175,0.584356971383801,2,1.0,3,synth_pop,0.8969319124105525
0.19655286708650974,0.7022295927768565,0.15418616744669786,0.2710237659963437,0.5968881972005861,2,1.0,4,synth_pop,0.8957495162924972
0.1499825601674224,0.700632639272772,0.11180447217888716,0.2277542372881356,0.5807958534666277,3,1.0,0,synth_pop,0.9127893287470696
0.11397459165154264,0.7001412689638229,0.08164326573062923,0.18870192307692307,0.5516043174899492,3,1.0,1,synth_pop,0.9125897034284368
0.12387428781473994,0.7072047171549659,0.0876235049401976,0.21128526645768025,0.5794195024737058,3,1.0,2,synth_pop,0.914857242304188
0.10852161537093043,0.6922179227320189,0.07930317212688508,0.17183098591549295,0.5566354507819236,3,1.0,3,synth_pop,0.9121034366266393
0.10126150698943062,0.6761869664025552,0.07722308892355695,0.14702970297029702,0.5308618022244009,3,1.0,4,synth_pop,0.9137516251548377
0.26823529411764707,0.6943676678336711,0.23712948517940718,0.3087339201083277,0.6159483291273751,4,1.0,0,synth_pop,0.8569044767257351
0.2954511334634439,0.7117498925127449,0.25585023400936036,0.3495559502664298,0.6393703524578458,4,1.0,1,synth_pop,0.8554917437015653
0.24457285647352806,0.7029052269516615,0.20358814352574103,0.3062182244818146,0.6213941617576244,4,1.0,2,synth_pop,0.8581841262041502
0.2619904076738609,0.6975615748418402,0.22724908996359855,0.30927105449398445,0.6305342434847373,4,1.0,3,synth_pop,0.8539408085337264
0.2995798928002318,0.7030280695288987,0.26885075403016123,0.3382401046777887,0.634992872975876,4,1.0,4,synth_pop,0.8565871236550885
0.17219453514349545,0.7041336527240342,0.13026521060842433,0.25392802838317285,0.627326110334321,0,10.0,0,synth_pop,0.957623127872813
0.14818725800774374,0.7027209630858056,0.109464378575143,0.22930283224400871,0.6152047537470458,0,10.0,1,synth_pop,0.9575207559145399
0.17535796358493902,0.7134696885940667,0.12896515860634425,0.27388183324130316,0.638679186894054,0,10.0,2,synth_pop,0.9595579578841763
0.14,0.714759535655058,0.09828393135725429,0.24324324324324326,0.6381629507238995,0,10.0,3,synth_pop,0.9576487208623813
0.1527207850133809,0.7083103003501013,0.11128445137805512,0.2433200682205799,0.6243111501701725,0,10.0,4,synth_pop,0.9601056478609379
0.17705382436260625,0.7145138505005835,0.13000520020800832,0.27746947835738067,0.6395992912494948,1,10.0,0,synth_pop,0.9591996560302202
0.15782122905027934,0.7037037037037037,0.11752470098803952,0.24017003188097769,0.6272868108130034,1,10.0,1,synth_pop,0.9608683189500732
0.1723709877637879,0.7133468460168294,0.12636505460218408,0.27105409927495816,0.6295027120747073,1,10.0,2,synth_pop,0.9608120143730229
0.1834960070984916,0.7174006510656593,0.13442537701508062,0.2889882615986585,0.6606163281513165,1,10.0,3,synth_pop,0.9618254967599276
0.1475909009493104,0.707696087463915,0.10712428497139885,0.23719055843408174,0.6301714416787367,1,10.0,4,synth_pop,0.960028868892233
0.18484742195720802,0.7145138505005835,0.13702548101924078,0.2839439655172414,0.6377835571806467,2,10.0,0,synth_pop,0.9523458534238302
0.19733886296872297,0.7146981143664394,0.1484659386375455,0.29417825862957236,0.6328937725261321,2,10.0,1,synth_pop,0.9502677026708843
0.20985584981562186,0.7104600454517536,0.1627665106604264,0.2952830188679245,0.6376291296123096,2,10.0,2,synth_pop,0.9521922954864204
0.17951353203151765,0.7057920275167373,0.13624544981799272,0.26305220883534136,0.6371409331644676,2,10.0,3,synth_pop,0.9515012847680763
0.18715333691179104,0.7209630858055402,0.1359854394175767,0.30005737234652896,0.6450483753165969,2,10.0,4,synth_pop,0.9516087753242631
0.16994894237782643,0.7204102942079725,0.12116484659386376,0.2844932844932845,0.6417595626221511,3,10.0,0,synth_pop,0.9536459772938995
0.17915309446254074,0.7213930348258707,0.12870514820592824,0.29464285714285715,0.6306385821978919,3,10.0,1,synth_pop,0.9519568399823921
0.17300177619893428,0.7140224801916344,0.1266250650026001,0.27298206278026904,0.6346220000790381,3,10.0,2,synth_pop,0.952422632392535
0.14670106892738666,0.7156194336957189,0.10348413936557463,0.2518987341772152,0.6234880034525868,3,10.0,3,synth_pop,0.9516138939221769
0.2045097011012061,0.7204717154965912,0.15210608424336974,0.312,0.6436765930629184,3,10.0,4,synth_pop,0.9531085245129653
0.21634372367312554,0.7143295866347276,0.1669266770670827,0.30732407850646243,0.6419546383785388,4,10.0,0,synth_pop,0.9581554620558337
0.19074041962892319,0.7133468460168294,0.14300572022880914,0.2863092139510672,0.6307799308353516,4,10.0,1,synth_pop,0.9601312408505063
0.20798106188704768,0.7123026841103126,0.15990639625585024,0.2973887814313346,0.6304363240070415,4,10.0,2,synth_pop,0.9583090199932435
0.19016506189821186,0.7107057306062281,0.1437857514300572,0.28071065989847716,0.6226738792108982,4,10.0,3,synth_pop,0.9562206320444705
0.20241796200345424,0.7163564891591425,0.15236609464378575,0.301440329218107,0.6357879695163682,4,10.0,4,synth_pop,0.9586980334346816
0.19141797633763025,0.7187519194152693,0.14092563702548103,0.298293891029169,0.633791744110456,0,100.0,0,synth_pop,0.9699589488447325
0.21635434412265758,0.717462072354278,0.16510660426417056,0.31373517786561267,0.6474370836514202,0,100.0,1,synth_pop,0.9724107572453753
0.17777777777777776,0.7204717154965912,0.12792511700468018,0.2912966252220249,0.6471323372436304,0,100.0,2,synth_pop,0.9736341021467401
0.2001060632844264,0.7220686690006757,0.14716588663546543,0.3125345113197129,0.6400325269142652,0,100.0,3,synth_pop,0.9694010216721436
0.17508055853920515,0.7169707020453289,0.12714508580343215,0.2810344827586207,0.6399287318497162,0,100.0,4,synth_pop,0.9723288596787567
0.18675543097407146,0.7148823782322953,0.13858554342173687,0.2862513426423201,0.6575137987425407,1,100.0,0,synth_pop,0.9699947790301279
0.18559605564359924,0.7159265401388121,0.13702548101924078,0.287506819421713,0.6465946164987733,1,100.0,1,synth_pop,0.9674303614753846
0.2296195652173913,0.7213930348258707,0.17576703068122726,0.33104799216454456,0.6460816422202525,1,100.0,2,synth_pop,0.967967814256319
0.20789519048439922,0.7177691787973711,0.15678627145085802,0.30843989769820973,0.6302457542612119,1,100.0,3,synth_pop,0.9701125067821422
0.1762114537444934,0.7128554757078803,0.13000520020800832,0.2733734281027884,0.6406870902902059,1,100.0,4,synth_pop,0.9691655661681153
0.2,0.7135311098826853,0.1515860634425377,0.2938508064516129,0.6510944587361299,2,100.0,0,synth_pop,0.9684387252643756
0.22948045354543917,0.7203488729193539,0.17628705148205928,0.3286476005816772,0.6491356614457581,2,100.0,1,synth_pop,0.9703684366778252
0.21407573923569084,0.720840243228303,0.1609464378575143,0.3195663397005679,0.6496793623252771,2,100.0,2,synth_pop,0.9715150026104848
0.1674735520889367,0.7148209569436766,0.12142485699427977,0.2697862507221259,0.6404440375443727,2,100.0,3,synth_pop,0.9725643151827851
0.18543956043956045,0.7086174067931945,0.14040561622464898,0.2730030333670374,0.6393192181245754,2,100.0,4,synth_pop,0.9720422181955919
0.1937401643643994,0.716786438179473,0.1440457618304732,0.29578216764548854,0.6541121894172108,3,100.0,0,synth_pop,0.9722981480912748
0.1522641169042035,0.7113813647810331,0.10972438897555903,0.2486741308190925,0.6356554969878732,3,100.0,1,synth_pop,0.9712232425294064
0.18669985775248932,0.7190590258583625,0.13650546021840873,0.2952755905511811,0.6356997834396689,3,100.0,2,synth_pop,0.9718477114748728
0.1853378741709984,0.720840243228303,0.13442537701508062,0.2983266012694749,0.6458460750975275,3,100.0,3,synth_pop,0.9716020187750173
0.17215189873417722,0.7188133407038879,0.12376495059802392,0.2826603325415677,0.6498938003358494,3,100.0,4,synth_pop,0.9717043907332904
0.1770191800105578,0.7127326331306431,0.13078523140925638,0.27381600435492653,0.6389652715179777,4,100.0,0,synth_pop,0.9690478384161011
0.20907983997216908,0.7207174006510657,0.156266250650026,0.3158171308460326,0.6502277155822863,4,100.0,1,synth_pop,0.9704400970486166
0.19929328621908124,0.7216387199803452,0.14664586583463338,0.31091510474090406,0.6426915226991067,4,100.0,2,synth_pop,0.9701892857508471
0.19425971298564926,0.7172163871998034,0.14430577223088922,0.29710920770877947,0.6396352556957123,4,100.0,3,synth_pop,0.9704810458319257
0.20273388957926503,0.7241569928137093,0.1484659386375455,0.3195299384443201,0.6454555158482977,4,100.0,4,synth_pop,0.9717709325061681
0.20504894384337968,0.7156808549843375,0.15522620904836193,0.30197268588770865,0.6484789130206141,0,1000.0,0,synth_pop,0.9716378489604126
0.17739628040057223,0.717462072354278,0.12896515860634425,0.284077892325315,0.6360562810128005,0,1000.0,1,synth_pop,0.9698207467010636
0.1820384149506835,0.7096615686997113,0.13676547061882474,0.2721158820486291,0.6370497570204376,0,1000.0,2,synth_pop,0.9692321079409929
0.16253787203707007,0.7113813647810331,0.11856474258970359,0.25835694050991503,0.6334080536522626,0,1000.0,3,synth_pop,0.9703837924715663
0.19392888117953164,0.7145752717892021,0.1453458138325533,0.29129755080771236,0.6433829809967629,0,1000.0,4,synth_pop,0.9706909083463858
0.20505568322432385,0.7237884650819975,0.15080603224128966,0.3202650469353948,0.6479526507155985,1,1000.0,0,synth_pop,0.9721036413705558
0.1840041819132253,0.7123641053989312,0.1372854914196568,0.27892234548335976,0.6415830231922586,1,1000.0,1,synth_pop,0.9722316063183972
0.18366276018891026,0.7133468460168294,0.13650546021840873,0.28059861036878675,0.6504902664944555,1,1000.0,2,synth_pop,0.9702916577091204
0.16844685694274208,0.7083103003501013,0.125065002600104,0.2579088471849866,0.6425667448893372,1,1000.0,3,synth_pop,0.9688072643141591
0.1722942142726775,0.7214544561144893,0.12272490899635985,0.28903857930189836,0.637941623012729,1,1000.0,4,synth_pop,0.9718988974540094
0.1965993623804463,0.7213930348258707,0.14430577223088922,0.30833333333333335,0.6348324548180961,2,1000.0,0,synth_pop,0.9708649406754503
0.19511361694857338,0.7106443093176095,0.1484659386375455,0.2845042351768809,0.6400837344310017,2,1000.0,1,synth_pop,0.9702199973383291
0.1757262520049902,0.7159265401388121,0.12818512740509622,0.2793201133144476,0.632637013562569,2,1000.0,2,synth_pop,0.9705527062027169
0.1821058182457374,0.7142067440574903,0.13468538741549663,0.28106348345089527,0.6447164046594032,2,1000.0,3,synth_pop,0.9721497087517786
0.19386106623586427,0.7241569928137093,0.14040561622464898,0.3130434782608696,0.6641143514658961,2,1000.0,4,synth_pop,0.9720063880101962
0.21711757699506554,0.7174006510656593,0.16588663546541862,0.31413096996553425,0.6473595928155582,3,1000.0,0,synth_pop,0.9710645659940829
0.1571845368344274,0.716110804004668,0.11206448257930317,0.26312576312576313,0.6291935746589494,3,1000.0,1,synth_pop,0.969892407071855
0.23594749242679233,0.7211473496713962,0.18226729069162767,0.3344465648854962,0.6522359744409881,3,1000.0,2,synth_pop,0.9690324826223601
0.17489568845618916,0.7084945642159572,0.13078523140925638,0.263903462749213,0.6358513568528266,3,1000.0,3,synth_pop,0.969170684766029
0.18175388967468173,0.7157422762729562,0.13364534581383256,0.2839779005524862,0.6453111980530689,3,1000.0,4,synth_pop,0.9704298598527892
0.1584406294706724,0.7109514157607026,0.11518460738429537,0.25372279495990835,0.6294614261450233,4,1000.0,0,synth_pop,0.9716071373729309
0.1838957329048384,0.7192432897242184,0.13390535621424857,0.2934472934472934,0.6376775247929901,4,1000.0,1,synth_pop,0.9718169998873908
0.20396310215237443,0.7137767950371599,0.15522620904836193,0.29731075697211157,0.6302467056462717,4,1000.0,2,synth_pop,0.9704605714402711
0.2002734107997266,0.7125483692647872,0.15236609464378575,0.292123629112662,0.6236490384424384,4,1000.0,3,synth_pop,0.9687304853454543
0.19382022471910113,0.717953442663227,0.1435257410296412,0.2983783783783784,0.6417715856201599,4,1000.0,4,synth_pop,0.96945220765128
0.16585365853658535,0.7164179104477612,0.11934477379095164,0.27175843694493784,0.6475519398741371,0,10000.0,0,synth_pop,0.9695545796095534
0.1740668671501857,0.7132240034395921,0.12792511700468018,0.27227448810182625,0.6360529145733582,0,10000.0,1,synth_pop,0.9711720565502698
0.1698581560283688,0.7124255266875499,0.12454498179927197,0.2670011148272018,0.6261364294539613,0,10000.0,2,synth_pop,0.9727076359243677
0.17737330478229832,0.7168478594680916,0.12922516900676026,0.282707622298066,0.633467708631948,0,10000.0,3,synth_pop,0.9701790485550198
0.1867270510364048,0.7132240034395921,0.1393655746229849,0.2828496042216359,0.6425621238761895,0,10000.0,4,synth_pop,0.9701125067821422
0.20198848770277342,0.7189976045697438,0.15054602184087362,0.3068362480127186,0.6417270273440612,1,10000.0,0,synth_pop,0.9714638166313483
0.17902447739860639,0.7177691787973711,0.13026521060842433,0.28612221587664194,0.6523206686208743,1,10000.0,1,synth_pop,0.9690887871994103
0.17588204318062137,0.7116270499355076,0.13026521060842433,0.2706645056726094,0.6392793331355289,1,10000.0,2,synth_pop,0.9708291104900546
0.1723388848660391,0.7191818684355997,0.12376495059802392,0.2836710369487485,0.640516896912306,1,10000.0,3,synth_pop,0.9696927817532223
0.17780153215749153,0.7165407530249984,0.1297451898075923,0.28239954725523486,0.6270681281613951,1,10000.0,4,synth_pop,0.9706448409651628
0.1762820512820513,0.7158651188501934,0.12870514820592824,0.2796610169491525,0.6350684714963991,2,10000.0,0,synth_pop,0.9703479622861706
0.18091345299449085,0.7169092807567102,0.13234529381175247,0.2857944974733296,0.6426277067166322,2,10000.0,1,synth_pop,0.9709519568399824
0.18676906964566242,0.7138382163257785,0.1391055642225689,0.28412108337758896,0.6451456988717827,2,10000.0,2,synth_pop,0.9701688113591924
0.16085790884718498,0.7116270499355076,0.11700468018720749,0.25728987993138935,0.6336914723070628,2,10000.0,3,synth_pop,0.9723646898641524
0.18050921861281824,0.7133468460168294,0.13364534581383256,0.27798810167658194,0.6382913354330715,2,10000.0,4,synth_pop,0.9700101348238691
0.18663392387300476,0.7151894846753885,0.13832553302132086,0.28679245283018867,0.6525706947055526,3,10000.0,0,synth_pop,0.9693549542909206
0.20268836222143616,0.7231128309071925,0.14898595943837753,0.31692477876106195,0.6502739570781062,3,10000.0,1,synth_pop,0.971274428508543
0.1904761904761905,0.7170321233339475,0.14092563702548103,0.29376693766937667,0.6408345445196979,3,10000.0,2,synth_pop,0.9701688113591924
0.16835994194484763,0.7184448129721761,0.12064482579303172,0.2785114045618247,0.6430110730766183,3,10000.0,3,synth_pop,0.9699384744530778
0.18707542240027872,0.7133468460168294,0.13962558502340094,0.283377308707124,0.6378568765589385,3,10000.0,4,synth_pop,0.9706960269442994
0.18548387096774194,0.7146366930778207,0.1375455018200728,0.2847147470398278,0.6407724117569447,4,10000.0,0,synth_pop,0.972656449945231
0.169970694707809,0.7042564953012714,0.12818512740509622,0.25217391304347825,0.6366485757138367,4,10000.0,1,synth_pop,0.970281420513293
0.20147161878065872,0.7200417664762607,0.14950598023920958,0.3088077336197637,0.6420778375163957,4,10000.0,2,synth_pop,0.9704349784507028
0.1763541479215404,0.7188747619925066,0.12740509620384816,0.2863822326125073,0.6471376482723161,4,10000.0,3,synth_pop,0.9718169998873908
0.19027484143763215,0.7177077575087525,0.14040561622464898,0.29508196721311475,0.6400892650100857,4,10000.0,4,synth_pop,0.9711618193544425
0.0,0.7637737239727289,0.0,0.0,0.5,0,0.001,0,histogram,0.5770348986005753
0.0,0.7637737239727289,0.0,0.0,0.5,0,0.001,1,histogram,0.5773676074649632
0.0,0.7637737239727289,0.0,0.0,0.5,0,0.001,2,histogram,0.5764974458196411
0.0,0.7637737239727289,0.0,0.0,0.5,0,0.001,3,histogram,0.5766561223549646
0.0,0.7637737239727289,0.0,0.0,0.5,0,0.001,4,histogram,0.5773983190524452
0.1836767289570356,0.6860757938701554,0.14950598023920958,0.23809523809523808,0.5353584452988092,1,0.001,0,histogram,0.5402168238076226
0.16568611861981236,0.677722498618021,0.13546541861674466,0.21326238231682357,0.447720941407017,1,0.001,1,histogram,0.5399301823244577
0.2710460127237757,0.6973773109759843,0.23816952678107126,0.31445245451424647,0.5243769316514518,1,0.001,2,histogram,0.54043692351791
